what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1603396060211
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1603396060211
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1603396060211
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1603396060212
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1603396060213
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1603396060214
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1603396060214
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1603396060215
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1603396060215
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1603396060216
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1603396060217
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1603396060217
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1603396060218
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1603396060218
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1603396060219
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1603396060219
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1603396060220
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1603396060221
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1603396060221
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1603396060278
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1603396060278
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1603396060279
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1603396060280
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1603396060280
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1603396060281
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1603396060282
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1603396060283
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1603396060283
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1603396060283
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1603396060284
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1603396060284
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1603396060284
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1603396060290
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1603396060290
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1603396060291
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1603396060291
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1603396060292
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1603396060292
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1603396060294
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1603396060295
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1603396060296
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1603396060296
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1603396060296
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1603396060297
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1603396060298
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1603396060299
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1603396060299
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1603396060299
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1603396060300
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1603396060301
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1603396060301
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1603396060302
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1603396060302
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1603396060308
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1603396060308
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1603396060309
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1603396060309
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1603396060310
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1603396060310
os,sysinfo,,,"win32",1603396060312
arch,sysinfo,,,"x86",1603396060312
ws,sysinfo,,,"win32",1603396060312
locale,sysinfo,,,"fr_FR",1603396060312
processors,sysinfo,,,"8",1603396060312
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1603396060312
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1603396060312
java.specification.name,sysinfo,,,"Java Platform API Specification",1603396060312
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1603396060312
java.specification.version,sysinfo,,,"1.6",1603396060312
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1603396060312
java.version,sysinfo,,,"1.6.0_23",1603396060312
java.vm.info,sysinfo,,,"mixed mode",1603396060312
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1603396060312
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1603396060312
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1603396060312
java.vm.specification.version,sysinfo,,,"1.0",1603396060312
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1603396060312
java.vm.version,sysinfo,,,"19.0-b09",1603396060312
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1603396061029
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1603396061034
error,log,,,"Unhandled Exception",1603396061035
error,log,,,"Unable to execute early startup code for an extension",1603396061035
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396367901
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396374821
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603396374830
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396453782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396471958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396487804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396492480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396492483
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396500923
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603396509191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396526596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396533150
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396558332
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396559739
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603396559748
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603396560826
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396666208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396670370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603396688388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603397902050
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603397915248
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603397920078
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603397920089
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603397922865
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603397956309
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603397956355
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603397959339
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603397963405
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603397983141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603397995290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603398002355
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603398010037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603398011847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603398012241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603398395661
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603398397018
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603399482699
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603399503193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603400308397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603400309051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603400991061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603400992447
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603400993517
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1603400993586
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603400993651
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1603400993786
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1603400993816
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1603400993860
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1603401000544
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1603401000545
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1603401000545
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1603401000546
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1603401000546
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1603401000546
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1603401000547
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1603401000547
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1603401000548
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1603401000548
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1603401000548
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1603401000549
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1603401000549
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1603401000550
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1603401000551
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1603401000551
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1603401000552
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1603401000552
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1603401000552
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1603401000553
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1603401000553
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1603401000554
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1603401000554
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1603401000555
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1603401000555
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1603401000555
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1603401000556
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1603401000556
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1603401000557
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1603401000557
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1603401000558
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1603401000558
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1603401000558
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1603401000559
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1603401000559
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1603401000560
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1603401000560
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1603401000561
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1603401000562
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1603401000562
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1603401000562
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1603401000563
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1603401000564
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1603401000564
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1603401000565
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1603401000565
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1603401000565
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1603401000566
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1603401000566
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1603401000567
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1603401000567
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1603401000567
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1603401000568
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1603401000568
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1603401000568
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1603401000569
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1603401000569
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1603401000570
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1603401000570
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1603401000571
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1603401000571
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1603401000572
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1603401000573
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1603401000574
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1603401000574
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1603401000574
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1603401000575
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1603401000576
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1603401000576
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1603401000576
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1603401000577
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1603401000577
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1603401000578
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1603401000578
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1603401000579
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1603401000579
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1603401000580
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1603401000580
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1603401000581
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1603401000581
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1603401000581
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1603401000582
os,sysinfo,,,"win32",1603401000583
arch,sysinfo,,,"x86",1603401000583
ws,sysinfo,,,"win32",1603401000583
locale,sysinfo,,,"fr_FR",1603401000583
processors,sysinfo,,,"8",1603401000583
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1603401000583
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1603401000583
java.specification.name,sysinfo,,,"Java Platform API Specification",1603401000583
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1603401000583
java.specification.version,sysinfo,,,"1.6",1603401000583
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1603401000583
java.version,sysinfo,,,"1.6.0_23",1603401000583
java.vm.info,sysinfo,,,"mixed mode",1603401000583
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1603401000583
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1603401000583
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1603401000583
java.vm.specification.version,sysinfo,,,"1.0",1603401000583
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1603401000583
