what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603731922332
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603731924661
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603731926447
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603731927657
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1603731927659
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603731930683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603731932233
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603731932531
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603731934970
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603731936657
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603731940463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732059801
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732187005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732187674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732330661
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603732334820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732336651
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732338053
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603732338358
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603732340834
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603732342550
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603732346376
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603732349807
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732354791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732355557
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603732358089
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603732360565
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732363607
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732456635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732469040
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732532836
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732538724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732922053
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603732923252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603732924211
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603733018068
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603733018077
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603733040949
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603733051599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603733055824
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603733076231
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603733112565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603733480518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603733482200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603733544328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603733546007
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734274020
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603734295203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734298440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734299850
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603734300162
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734302640
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603734304381
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734308162
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734314706
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1603734320597
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603734327409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734328915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734331131
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603734332190
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734340711
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734344407
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734344421
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603734345257
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734347238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734348645
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603734348941
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734351432
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603734353098
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734356934
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734370293
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1603734373489
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1603734389507
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1603734390669
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603734391975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734394850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734397419
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603734397717
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734400195
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603734401918
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734405704
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734416480
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1603734418900
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734420379
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603734422270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734424109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734426667
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603734426962
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734429410
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603734431073
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734434928
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734443233
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734445989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734448110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734448451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734454089
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603734492673
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734494654
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734494708
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603734526208
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734528572
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734539260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734623935
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734715877
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734715927
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734725597
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734725598
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1603734725621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734747536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734845704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734846742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734847540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734847964
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734849615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734851490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734856021
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603734858526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734860949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734935243
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734938025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734939438
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603734939738
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603734945723
error,log,,,"The system console model is invalid. Cannot launch.",1603734946988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734947015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734950449
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1603734951934
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603734953566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734955381
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734957990
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1603734966288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734966385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603734972601
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603734972609
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734975170
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603734976877
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603734980753
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603735003392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735047766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735149054
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603735153631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735167103
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735180008
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603735180012
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603735193183
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1603735198096
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735199636
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735285164
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603735286566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735288881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735291624
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603735291926
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603735294432
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603735296124
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603735300005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735417085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603735464774
